Source,Site,Type,ID,Age,plotID,Species,Latin.name,h.Code
NC,Church Gresley,NC,WE-NC-2030-CHUR,25,WE-NC-2030-CHUR70-150A,Wild Rose,Rosa sp.,Non-woodland
NC,Church Gresley,NC,WE-NC-2030-CHUR,25,WE-NC-2030-CHUR70-150A,Tufted hairgrass,Deschampsia cespitosa,Generalist
NC,Church Gresley,NC,WE-NC-2030-CHUR,25,WE-NC-2030-CHUR70-150A,Square stemmed willowherb,Epilobium tetragonum,Generalist
NC,Church Gresley,NC,WE-NC-2030-CHUR,25,WE-NC-2030-CHUR70-150B,Tufted hairgrass,Deschampsia cespitosa,Generalist
NC,Church Gresley,NC,WE-NC-2030-CHUR,25,WE-NC-2030-CHUR70-150B,Meadow buttercup,Ranunculus acris,Non-woodland
NC,Church Gresley,NC,WE-NC-2030-CHUR,25,WE-NC-2030-CHUR70-150B,Square stemmed willowherb,Epilobium tetragonum,Generalist
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR0-30A,Honeysuckle,Lonicera periclymenum,Specialist
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR0-30B,Square stemmed willowherb,Epilobium tetragonum,Generalist
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR30-70A,Hoary willowherb,Epilobium parviflorum,Non-woodland
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR30-70A,Wood meadow grass,Poa nemoralis,Specialist
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR30-70A,Compact rush,Juncus conglomeratus,Generalist
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR30-70B,Compact rush,Juncus conglomeratus,Generalist
NC,Church Gresley,PL,WE-PL-2030-CHUR,25,WE-PL-2030-CHUR30-70B,Dog rose,Rosa canina,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Common bent,Agrostis capillaris,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Common bent,Agrostis capillaris,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Common bent,Agrostis capillaris,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Creeping bent,Agrostis stolonifera,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Creeping bent,Agrostis stolonifera,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Wood anemone,Anemone nemorosa,Specialist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Wood anemone,Anemone nemorosa,Specialist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,False oat grass,Arrhenatherum elatius,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,False oat grass,Arrhenatherum elatius,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,False oat grass,Arrhenatherum elatius,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,False oat grass,Arrhenatherum elatius,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,False oat grass,Arrhenatherum elatius,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Soft brome,Bromus hordeaceus,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Soft brome,Bromus hordeaceus,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Creeping thistle,Cirsium arvense,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Creeping thistle,Cirsium arvense,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Creeping thistle,Cirsium arvense,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Marsh thistle,Cirsium palustre,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Cocks foot,Dactylis glomerata,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,American willowherb,Epilobium ciliatum,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,American willowherb,Epilobium ciliatum,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,American willowherb,Epilobium ciliatum,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Great willowherb,Epilobium hirsutum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Great willowherb,Epilobium hirsutum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Great willowherb,Epilobium hirsutum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Willowherb sp. ,Epilobium sp.,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Willowherb sp. ,Epilobium sp.,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Cleavers,Galium aparine,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Cleavers,Galium aparine,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Cleavers,Galium aparine,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Cleavers,Galium aparine,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Cleavers,Galium aparine,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Cut leaved cranesbill,Geranium dissectum,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Wood Avens,Geum urbanum,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Wood Avens,Geum urbanum,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Ivy,Hedera helix,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Ivy,Hedera helix,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Ivy,Hedera helix,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Common hogweed,Heracleum sphondylium,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Common hogweed,Heracleum sphondylium,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Common hogweed,Heracleum sphondylium,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Common hogweed,Heracleum sphondylium,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Yorkshire fog,Holcus lanatus,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Yorkshire fog,Holcus lanatus,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Grazing,,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Leaf litter,,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Bare ground,,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Grazing,,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Leaf litter,,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Bare ground,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Grazing,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Leaf litter,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Bare ground,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Grazing,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Leaf litter,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Bare ground,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Grazing,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Leaf litter,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Bare ground,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Grazing,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Leaf litter,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Bare ground,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Grazing,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Leaf litter,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Bare ground,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Grazing,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Leaf litter,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Bare ground,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Grazing,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Leaf litter,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Bare ground,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Grazing,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Leaf litter,,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Bare ground,,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Rough meadow grass,Poa trivialis,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Self heal,Prunella vulgaris,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Self heal,Prunella vulgaris,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Creeping buttercup,Ranunculus repens,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Creeping buttercup,Ranunculus repens,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Creeping buttercup,Ranunculus repens,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Dandelion,Taraxacum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Dandelion,Taraxacum,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Nettle,Urtica dioica,Generalist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60A,Lesser celandine,Ficaria verna,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Pendulous sedge,Carex pendula,Specialist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Wood speedwell,Veronica montana,Specialist
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Lesser celandine,Ficaria verna,Non-woodland
NC,Comforts wood,Mature,SE-EW-1020-COMF,Mature,SE-EW-1020-COMF 10-60B,Violet sp.,Viola sp.,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Curled dock,Rumex crispus,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30A,Meadow vetchling,Lathyrus pratensis,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Hogweed,Heracleum sphondylium,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Sweet vernal grass,Anthoxanthum odoratum,Generalist
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Meadow vetchling,Lathyrus pratensis,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Hoary ragwort,Jacobaea erucifolia,Non-woodland
NC,Comforts wood,NC,SE-NC-1020-COMF,18,SE-NC-1020-COMF0-30B,Meadow buttercup,Ranunculus acris,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30A,Square stemmed willowherb,Epilobium tetragonum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF0-30B,Violet sp.,Viola sp.,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Sweet vernal grass,Anthoxanthum odoratum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70A,Meadow vetchling,Lathyrus pratensis,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF30-70B,Sweet vernal grass,Anthoxanthum odoratum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Dewberry,Rubus caesius,Specialist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150A,Sweet vernal grass,Anthoxanthum odoratum,Generalist
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Meadow vetchling,Lathyrus pratensis,Non-woodland
NC,Comforts wood,PL,SE-PL-1020-COMF,17,SE-PL-1020-COMF70-150B,Sweet vernal grass,Anthoxanthum odoratum,Generalist
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Fames new,PL,CH-PL-2030-FAMN,25,CH-PL-2030-FAMN0-30B,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Cocks foot,Dactylis glomerata,Generalist
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Broad buckler,Dryopteris dilatata,Generalist
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Grazing,,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Leaf litter,,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Bare ground,,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60B,Grazing,,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60B,Leaf litter,,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60B,Bare ground,,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Fames new,Mature,CH-EWNC-2030-FAMN,Mature,CH-EWNC-2030-FAMN 10-60A,Bracken,Pteridium aquilinum,Generalist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Cleavers,Galium aparine,Generalist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Wood avens,Geum urbanum,Generalist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Ivy,Hedera helix,Generalist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Grazing,,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Leaf litter,,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Bare ground,,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Grazing,,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Leaf litter,,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Bare ground,,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Red campion,Silene dioica,Specialist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Nettle,Urtica dioica,Generalist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Yellow archangel,Lamium galeobdolon,Non-woodland
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60A,Wood speedwell,Veronica montana,Specialist
NC,Fames new,Mature,CH-EWPL-2030-FAMN,Mature,CH-EWPL-2030-FAMN 10-60B,Yellow archangel,Lamium galeobdolon,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30A,Male fern,Dryopteris filix-mas,Generalist
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Male fern,Dryopteris filix-mas,Generalist
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30B,Wood avens,Geum urbanum,Generalist
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Wood avens,Geum urbanum,Generalist
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70A,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30A,Grazing,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30A,Leaf litter,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30A,Bare ground,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30B,Grazing,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30B,Leaf litter,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30B,Bare ground,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70A,Grazing,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70A,Leaf litter,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70A,Bare ground,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70B,Grazing,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70B,Leaf litter,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN30-70B,Bare ground,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150A,Grazing,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150A,Leaf litter,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150A,Bare ground,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Grazing,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Leaf litter,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN70-150B,Bare ground,,Non-woodland
NC,Fames new,NC,CH-NC-2030-FAMN,25,CH-NC-2030-FAMN0-30A,Rough meadow grass,Poa trivialis,Generalist
