Year,Site_ID,Country,Date,Collection_no,No_of_traps,Species,Species_occ
2013,3319,2,27/08/2013,5,10,Quedius.nitipennis,0
2013,3319,2,27/08/2013,5,10,Quedius.puncticollis,0
2013,3319,2,27/08/2013,5,10,Quedius.scintillans,0
2013,3319,2,27/08/2013,5,10,Quedius.umbrinus,0
2013,3319,2,27/08/2013,5,10,Rhagonycha.nigriventris,0
2013,3319,2,27/08/2013,5,10,Rhizophagus.dispar,0
2013,3319,2,27/08/2013,5,10,Rugilus.rufipes,0
2013,3319,2,27/08/2013,5,10,Serica.brunnea,0
2013,3319,2,27/08/2013,5,10,Silpha.atrata,0
2013,3319,2,27/08/2013,5,10,Stenus.bimaculatus,0
2013,3319,2,27/08/2013,5,10,Stenus.boops,0
2013,3319,2,27/08/2013,5,10,Stenus.clavicornis,0
2013,3319,2,27/08/2013,5,10,Stenus.juno,0
2013,3319,2,27/08/2013,5,10,Stenus.lustrator,0
2013,3319,2,27/08/2013,5,10,Tachinus.humeralis,0
2013,3319,2,27/08/2013,5,10,Tachinus.marginellus,0
2013,3319,2,27/08/2013,5,10,Tachinus.rufipes,14
2013,3319,2,27/08/2013,5,10,Tachyporinae,0
2013,3319,2,27/08/2013,5,10,Timarcha.tenebricosa,0
2013,3319,2,27/08/2013,5,10,Trechus.obtusus,0
2013,3319,2,27/08/2013,5,10,Trechus.rubens,0
2013,3319,2,27/08/2013,5,10,Trechus.secalis,0
2013,3319,2,27/08/2013,5,10,Typhaeus.typhoeus,0
2013,3319,2,27/08/2013,5,10,Xantholinus.linearis,0
2013,3319,2,27/08/2013,5,10,Xantholinus.longiventris,0
2013,3319,2,27/08/2013,5,10,Agonum.emarginatum,NA
2013,3319,2,27/08/2013,5,10,Amara.communis,NA
2013,3319,2,27/08/2013,5,10,Amara.eurynota,NA
2013,3319,2,27/08/2013,5,10,Amara.familiaris,NA
2013,3319,2,27/08/2013,5,10,Amara.similata,NA
2013,3319,2,27/08/2013,5,10,Badister.bullatus,NA
2013,3319,2,27/08/2013,5,10,Bembidion.aeneum,NA
2013,3319,2,27/08/2013,5,10,Brachinus.crepitans,NA
2013,3319,2,27/08/2013,5,10,Calathus.fuscipes,NA
2013,3319,2,27/08/2013,5,10,Calathus.melanocephalus,NA
2013,3319,2,27/08/2013,5,10,Carabus.nemoralis,NA
2013,3319,2,27/08/2013,5,10,Euophryum.confine,NA
2013,3319,2,27/08/2013,5,10,Gastrophysa.polygoni,NA
2013,3319,2,27/08/2013,5,10,Harpalus.affinis,NA
2013,3319,2,27/08/2013,5,10,Harpalus.rufipes,NA
2013,3319,2,27/08/2013,5,10,Hemicrepidius.hirtus,NA
2013,3319,2,27/08/2013,5,10,Lathrobium.brunnipes,NA
2013,3319,2,27/08/2013,5,10,Lathrobium.elongatum,NA
2013,3319,2,27/08/2013,5,10,Lathrobium.fulvipenne,NA
2013,3319,2,27/08/2013,5,10,Lathrobium.terminatum,NA
2013,3319,2,27/08/2013,5,10,Leistus.ferrugineus,NA
2013,3319,2,27/08/2013,5,10,Leistus.fulvibarbis,NA
2013,3319,2,27/08/2013,5,10,Leistus.spinibarbis,NA
2013,3319,2,27/08/2013,5,10,Lesteva.sicula.heeri,NA
2013,3319,2,27/08/2013,5,10,Longitarsus.brunneus,NA
2013,3319,2,27/08/2013,5,10,Notiophilus.substriatus,NA
2013,3319,2,27/08/2013,5,10,Ocypus.aeneocephalus,NA
2013,3319,2,27/08/2013,5,10,Ocypus.olens,NA
2013,3319,2,27/08/2013,5,10,Othius.punctulatus,NA
2013,3319,2,27/08/2013,5,10,Othius.subuliformis,NA
2013,3319,2,27/08/2013,5,10,Otiorhynchus.rugosostriatus,NA
2013,3319,2,27/08/2013,5,10,Oxytelus.laqueatus,NA
2013,3319,2,27/08/2013,5,10,Philonthus.cognatus,NA
2013,3319,2,27/08/2013,5,10,Philonthus.mannerheimi,NA
2013,3319,2,27/08/2013,5,10,Platydracus.stercorarius,NA
2013,3319,2,27/08/2013,5,10,Platynus.assimilis,NA
2013,3319,2,27/08/2013,5,10,Poecilus.cupreus,NA
2013,3319,2,27/08/2013,5,10,Pterostichus.diligens,NA
2013,3319,2,27/08/2013,5,10,Pterostichus.minor,NA
2013,3319,2,27/08/2013,5,10,Pterostichus.nigrata.rhaeticus,NA
2013,3319,2,27/08/2013,5,10,Quedius.cruentus,NA
2013,3319,2,27/08/2013,5,10,Quedius.fumatus,NA
2013,3319,2,27/08/2013,5,10,Quedius.invreae,NA
2013,3319,2,27/08/2013,5,10,Quedius.levicollis,NA
2013,3319,2,27/08/2013,5,10,Quedius.maurorufus,NA
2013,3319,2,27/08/2013,5,10,Quedius.nigrocaeruleus,NA
2013,3319,2,27/08/2013,5,10,Staphylinus.erythropterus,NA
2013,3319,2,27/08/2013,5,10,Stenichnus.collaris,NA
2013,3319,2,27/08/2013,5,10,Stenus.brunnipes,NA
2013,3319,2,27/08/2013,5,10,Stenus.nitidiusculus,NA
2013,3319,2,27/08/2013,5,10,Stenus.picipennis,NA
2013,3319,2,27/08/2013,5,10,Stenus.pubescens,NA
2013,3319,2,27/08/2013,5,10,Synuchus.vivalis,NA
2013,3319,2,27/08/2013,5,10,Tachyporus.chrysomelinus,NA
2013,3319,2,27/08/2013,5,10,Tasgius.morsitans,NA
2013,3319,2,27/08/2013,5,10,Trechus.quadristriatus,NA
2013,3319,2,27/08/2013,5,10,Xantholinus.elegans,NA
2013,3319,2,27/08/2013,5,10,Xantholinus.gallicus,NA
2013,3527,2,28/08/2013,5,10,Abax.parallelepipedus,0
2013,3527,2,28/08/2013,5,10,Acidota.cruentata,0
2013,3527,2,28/08/2013,5,10,Agabus.didymus,0
2013,3527,2,28/08/2013,5,10,Agonum.fuliginosum,0
2013,3527,2,28/08/2013,5,10,Agonum.gracile,0
2013,3527,2,28/08/2013,5,10,Agonum.micans,0
2013,3527,2,28/08/2013,5,10,Agriotes.lineatus,0
2013,3527,2,28/08/2013,5,10,Agriotes.obscurus,0
2013,3527,2,28/08/2013,5,10,Agriotes.pallidulus,0
2013,3527,2,28/08/2013,5,10,Agriotes.sputator,0
2013,3527,2,28/08/2013,5,10,Aleocharinae,6
2013,3527,2,28/08/2013,5,10,Anchomenus.dorsalis,0
2013,3527,2,28/08/2013,5,10,Anotylus.inustus,0
2013,3527,2,28/08/2013,5,10,Anotylus.rugosus,3
2013,3527,2,28/08/2013,5,10,Anotylus.sculpturatus,0
2013,3527,2,28/08/2013,5,10,Aphodius.depressus,0
2013,3527,2,28/08/2013,5,10,Aphodius.fimetarius,0
2013,3527,2,28/08/2013,5,10,Aphodius.rufipes,0
2013,3527,2,28/08/2013,5,10,Athous.haemorrhoidalis,0
2013,3527,2,28/08/2013,5,10,Bembidion.lampros,0
2013,3527,2,28/08/2013,5,10,Bembidion.mannerheimii,0
2013,3527,2,28/08/2013,5,10,Bembidion.saxatile,0
2013,3527,2,28/08/2013,5,10,Bisnius.fimetarius,0
2013,3527,2,28/08/2013,5,10,Calathus.rotundicollis,0
2013,3527,2,28/08/2013,5,10,Cantharis.rustica,0
2013,3527,2,28/08/2013,5,10,Carabus.problematicus,0
2013,3527,2,28/08/2013,5,10,Carabus.violaceus,0
2013,3527,2,28/08/2013,5,10,Cartodere.nodifer,0
2013,3527,2,28/08/2013,5,10,Cassida.flaveola,0
2013,3527,2,28/08/2013,5,10,Catops.morio,0
2013,3527,2,28/08/2013,5,10,Choleva.jeanneli,0
2013,3527,2,28/08/2013,5,10,Choleva.oblonga,0
2013,3527,2,28/08/2013,5,10,Cholevinae..Genus.Catops,0
2013,3527,2,28/08/2013,5,10,Clivina.fossor,0
2013,3527,2,28/08/2013,5,10,Cryptophagidae..Genus.Atomaria,0
2013,3527,2,28/08/2013,5,10,Cychrus.caraboides,0
2013,3527,2,28/08/2013,5,10,Elaphrus.cupreus,0
2013,3527,2,28/08/2013,5,10,Exomias.araneiformis,0
2013,3527,2,28/08/2013,5,10,Exomias.pellucidus,0
2013,3527,2,28/08/2013,5,10,Geotrupes.stercorarius,0
2013,3527,2,28/08/2013,5,10,Harpalus.latus,0
2013,3527,2,28/08/2013,5,10,Helophorus.brevipalpis,0
2013,3527,2,28/08/2013,5,10,Hypnoidus.riparius,0
2013,3527,2,28/08/2013,5,10,Leistus.rufomarginatus,0
2013,3527,2,28/08/2013,5,10,Leistus.terminatus,0
2013,3527,2,28/08/2013,5,10,Leodidae..Genus.Choleva,0
2013,3527,2,28/08/2013,5,10,Lesteva.longoelytrata,0
2013,3527,2,28/08/2013,5,10,Loricera.pilicornis,0
2013,3527,2,28/08/2013,5,10,Megasternum.concinnum,2
2013,3527,2,28/08/2013,5,10,Melanotus.villosus,0
2013,3527,2,28/08/2013,5,10,Micrambe.ulicis,0
2013,3527,2,28/08/2013,5,10,Micropeplinae,0
2013,3527,2,28/08/2013,5,10,Nebria.brevicollis,3
2013,3527,2,28/08/2013,5,10,Neocrepidodera.ferruginea,0
2013,3527,2,28/08/2013,5,10,Nicrophorus.humator,0
2013,3527,2,28/08/2013,5,10,Nicrophorus.interruptus,0
2013,3527,2,28/08/2013,5,10,Nicrophorus.investigator,0
2013,3527,2,28/08/2013,5,10,Nicrophorus.vespilloides,0
2013,3527,2,28/08/2013,5,10,Notiophilus.biguttatus,0
2013,3527,2,28/08/2013,5,10,Ocypus.brunnipes,0
2013,3527,2,28/08/2013,5,10,Oiceoptoma.thoracicum,0
2013,3527,2,28/08/2013,5,10,Omaliinae,0
2013,3527,2,28/08/2013,5,10,Orchestes.fagi,0
2013,3527,2,28/08/2013,5,10,Othius.angustus,0
2013,3527,2,28/08/2013,5,10,Othius.laeviusculus,0
2013,3527,2,28/08/2013,5,10,Otiorhynchus.nodosus,0
2013,3527,2,28/08/2013,5,10,Otiorhynchus.singularis,0
2013,3527,2,28/08/2013,5,10,Paranchus.albipes,0
2013,3527,2,28/08/2013,5,10,Patrobus.atrorufus,27
2013,3527,2,28/08/2013,5,10,Phacophallus.parumpunctatus,0
2013,3527,2,28/08/2013,5,10,Philonthus.decorus,1
2013,3527,2,28/08/2013,5,10,Philonthus.laminatus,0
2013,3527,2,28/08/2013,5,10,Philonthus.marginatus,0
2013,3527,2,28/08/2013,5,10,Philonthus.splendens,0
2013,3527,2,28/08/2013,5,10,Philonthus.tenuicornis,1
2013,3527,2,28/08/2013,5,10,Phyllobius.argentatus,0
2013,3527,2,28/08/2013,5,10,platynus.assimilis,0
2013,3527,2,28/08/2013,5,10,Pterostichus.madidus,0
2013,3527,2,28/08/2013,5,10,Pterostichus.melanarius,3
2013,3527,2,28/08/2013,5,10,Pterostichus.niger,3
2013,3527,2,28/08/2013,5,10,Pterostichus.nigrata,0
2013,3527,2,28/08/2013,5,10,Pterostichus.strenuus,0
2013,3527,2,28/08/2013,5,10,Quedius.curtipennis,0
2013,3527,2,28/08/2013,5,10,Quedius.fuliginosus,0
2013,3527,2,28/08/2013,5,10,Quedius.lateralis,0
2013,3527,2,28/08/2013,5,10,Quedius.longicornis,0
2013,3527,2,28/08/2013,5,10,Quedius.mesomelinus,0
2013,3527,2,28/08/2013,5,10,Quedius.molochinus,0
2013,3527,2,28/08/2013,5,10,Quedius.nitipennis,0
2013,3527,2,28/08/2013,5,10,Quedius.puncticollis,0
2013,3527,2,28/08/2013,5,10,Quedius.scintillans,0
2013,3527,2,28/08/2013,5,10,Quedius.umbrinus,0
2013,3527,2,28/08/2013,5,10,Rhagonycha.nigriventris,0
2013,3527,2,28/08/2013,5,10,Rhizophagus.dispar,0
2013,3527,2,28/08/2013,5,10,Rugilus.rufipes,0
2013,3527,2,28/08/2013,5,10,Serica.brunnea,0
2013,3527,2,28/08/2013,5,10,Silpha.atrata,0
2013,3527,2,28/08/2013,5,10,Stenus.bimaculatus,0
2013,3527,2,28/08/2013,5,10,Stenus.boops,0
2013,3527,2,28/08/2013,5,10,Stenus.clavicornis,0
2013,3527,2,28/08/2013,5,10,Stenus.juno,0
2013,3527,2,28/08/2013,5,10,Stenus.lustrator,0
2013,3527,2,28/08/2013,5,10,Tachinus.humeralis,0
2013,3527,2,28/08/2013,5,10,Tachinus.marginellus,0
2013,3527,2,28/08/2013,5,10,Tachinus.rufipes,17
2013,3527,2,28/08/2013,5,10,Tachyporinae,0
2013,3527,2,28/08/2013,5,10,Timarcha.tenebricosa,0
2013,3527,2,28/08/2013,5,10,Trechus.obtusus,0
2013,3527,2,28/08/2013,5,10,Trechus.rubens,0
2013,3527,2,28/08/2013,5,10,Trechus.secalis,0
2013,3527,2,28/08/2013,5,10,Typhaeus.typhoeus,0
2013,3527,2,28/08/2013,5,10,Xantholinus.linearis,0
2013,3527,2,28/08/2013,5,10,Xantholinus.longiventris,2
2013,3527,2,28/08/2013,5,10,Agonum.emarginatum,NA
2013,3527,2,28/08/2013,5,10,Amara.communis,NA
2013,3527,2,28/08/2013,5,10,Amara.eurynota,NA
2013,3527,2,28/08/2013,5,10,Amara.familiaris,NA
2013,3527,2,28/08/2013,5,10,Amara.similata,NA
2013,3527,2,28/08/2013,5,10,Badister.bullatus,NA
2013,3527,2,28/08/2013,5,10,Bembidion.aeneum,NA
2013,3527,2,28/08/2013,5,10,Brachinus.crepitans,NA
2013,3527,2,28/08/2013,5,10,Calathus.fuscipes,NA
2013,3527,2,28/08/2013,5,10,Calathus.melanocephalus,NA
2013,3527,2,28/08/2013,5,10,Carabus.nemoralis,NA
2013,3527,2,28/08/2013,5,10,Euophryum.confine,NA
2013,3527,2,28/08/2013,5,10,Gastrophysa.polygoni,NA
2013,3527,2,28/08/2013,5,10,Harpalus.affinis,NA
2013,3527,2,28/08/2013,5,10,Harpalus.rufipes,NA
2013,3527,2,28/08/2013,5,10,Hemicrepidius.hirtus,NA
2013,3527,2,28/08/2013,5,10,Lathrobium.brunnipes,NA
2013,3527,2,28/08/2013,5,10,Lathrobium.elongatum,NA
2013,3527,2,28/08/2013,5,10,Lathrobium.fulvipenne,NA
2013,3527,2,28/08/2013,5,10,Lathrobium.terminatum,NA
2013,3527,2,28/08/2013,5,10,Leistus.ferrugineus,NA
2013,3527,2,28/08/2013,5,10,Leistus.fulvibarbis,NA
2013,3527,2,28/08/2013,5,10,Leistus.spinibarbis,NA
2013,3527,2,28/08/2013,5,10,Lesteva.sicula.heeri,NA
2013,3527,2,28/08/2013,5,10,Longitarsus.brunneus,NA
2013,3527,2,28/08/2013,5,10,Notiophilus.substriatus,NA
2013,3527,2,28/08/2013,5,10,Ocypus.aeneocephalus,NA
2013,3527,2,28/08/2013,5,10,Ocypus.olens,NA
2013,3527,2,28/08/2013,5,10,Othius.punctulatus,NA
2013,3527,2,28/08/2013,5,10,Othius.subuliformis,NA
2013,3527,2,28/08/2013,5,10,Otiorhynchus.rugosostriatus,NA
2013,3527,2,28/08/2013,5,10,Oxytelus.laqueatus,NA
2013,3527,2,28/08/2013,5,10,Philonthus.cognatus,NA
2013,3527,2,28/08/2013,5,10,Philonthus.mannerheimi,NA
2013,3527,2,28/08/2013,5,10,Platydracus.stercorarius,NA
2013,3527,2,28/08/2013,5,10,Platynus.assimilis,NA
2013,3527,2,28/08/2013,5,10,Poecilus.cupreus,NA
2013,3527,2,28/08/2013,5,10,Pterostichus.diligens,NA
2013,3527,2,28/08/2013,5,10,Pterostichus.minor,NA
2013,3527,2,28/08/2013,5,10,Pterostichus.nigrata.rhaeticus,NA
2013,3527,2,28/08/2013,5,10,Quedius.cruentus,NA
2013,3527,2,28/08/2013,5,10,Quedius.fumatus,NA
2013,3527,2,28/08/2013,5,10,Quedius.invreae,NA
2013,3527,2,28/08/2013,5,10,Quedius.levicollis,NA
2013,3527,2,28/08/2013,5,10,Quedius.maurorufus,NA
2013,3527,2,28/08/2013,5,10,Quedius.nigrocaeruleus,NA
2013,3527,2,28/08/2013,5,10,Staphylinus.erythropterus,NA
2013,3527,2,28/08/2013,5,10,Stenichnus.collaris,NA
2013,3527,2,28/08/2013,5,10,Stenus.brunnipes,NA
2013,3527,2,28/08/2013,5,10,Stenus.nitidiusculus,NA
2013,3527,2,28/08/2013,5,10,Stenus.picipennis,NA
2013,3527,2,28/08/2013,5,10,Stenus.pubescens,NA
2013,3527,2,28/08/2013,5,10,Synuchus.vivalis,NA
2013,3527,2,28/08/2013,5,10,Tachyporus.chrysomelinus,NA
2013,3527,2,28/08/2013,5,10,Tasgius.morsitans,NA
2013,3527,2,28/08/2013,5,10,Trechus.quadristriatus,NA
2013,3527,2,28/08/2013,5,10,Xantholinus.elegans,NA
2013,3527,2,28/08/2013,5,10,Xantholinus.gallicus,NA
2013,3587,2,02/07/2013,1,12,Abax.parallelepipedus,0
2013,3587,2,02/07/2013,1,12,Acidota.cruentata,0
2013,3587,2,02/07/2013,1,12,Agabus.didymus,0
2013,3587,2,02/07/2013,1,12,Agonum.fuliginosum,0
2013,3587,2,02/07/2013,1,12,Agonum.gracile,0
2013,3587,2,02/07/2013,1,12,Agonum.micans,0
2013,3587,2,02/07/2013,1,12,Agriotes.lineatus,0
2013,3587,2,02/07/2013,1,12,Agriotes.obscurus,0
2013,3587,2,02/07/2013,1,12,Agriotes.pallidulus,0
2013,3587,2,02/07/2013,1,12,Agriotes.sputator,1
2013,3587,2,02/07/2013,1,12,Aleocharinae,1
2013,3587,2,02/07/2013,1,12,Anchomenus.dorsalis,0
2013,3587,2,02/07/2013,1,12,Anotylus.inustus,0
2013,3587,2,02/07/2013,1,12,Anotylus.rugosus,0
2013,3587,2,02/07/2013,1,12,Anotylus.sculpturatus,0
2013,3587,2,02/07/2013,1,12,Aphodius.depressus,0
2013,3587,2,02/07/2013,1,12,Aphodius.fimetarius,0
2013,3587,2,02/07/2013,1,12,Aphodius.rufipes,0
2013,3587,2,02/07/2013,1,12,Athous.haemorrhoidalis,0
2013,3587,2,02/07/2013,1,12,Bembidion.lampros,0
2013,3587,2,02/07/2013,1,12,Bembidion.mannerheimii,0
2013,3587,2,02/07/2013,1,12,Bembidion.saxatile,0
2013,3587,2,02/07/2013,1,12,Bisnius.fimetarius,0
2013,3587,2,02/07/2013,1,12,Calathus.rotundicollis,0
2013,3587,2,02/07/2013,1,12,Cantharis.rustica,0
2013,3587,2,02/07/2013,1,12,Carabus.problematicus,0
2013,3587,2,02/07/2013,1,12,Carabus.violaceus,0
2013,3587,2,02/07/2013,1,12,Cartodere.nodifer,0
2013,3587,2,02/07/2013,1,12,Cassida.flaveola,0
2013,3587,2,02/07/2013,1,12,Catops.morio,0
2013,3587,2,02/07/2013,1,12,Choleva.jeanneli,0
2013,3587,2,02/07/2013,1,12,Choleva.oblonga,0
2013,3587,2,02/07/2013,1,12,Cholevinae..Genus.Catops,0
2013,3587,2,02/07/2013,1,12,Clivina.fossor,0
2013,3587,2,02/07/2013,1,12,Cryptophagidae..Genus.Atomaria,0
2013,3587,2,02/07/2013,1,12,Cychrus.caraboides,0
2013,3587,2,02/07/2013,1,12,Elaphrus.cupreus,0
2013,3587,2,02/07/2013,1,12,Exomias.araneiformis,0
2013,3587,2,02/07/2013,1,12,Exomias.pellucidus,0
2013,3587,2,02/07/2013,1,12,Geotrupes.stercorarius,0
2013,3587,2,02/07/2013,1,12,Harpalus.latus,0
2013,3587,2,02/07/2013,1,12,Helophorus.brevipalpis,0
2013,3587,2,02/07/2013,1,12,Hypnoidus.riparius,0
2013,3587,2,02/07/2013,1,12,Leistus.rufomarginatus,0
2013,3587,2,02/07/2013,1,12,Leistus.terminatus,0
2013,3587,2,02/07/2013,1,12,Leodidae..Genus.Choleva,1
2013,3587,2,02/07/2013,1,12,Lesteva.longoelytrata,0
2013,3587,2,02/07/2013,1,12,Loricera.pilicornis,0
2013,3587,2,02/07/2013,1,12,Megasternum.concinnum,0
2013,3587,2,02/07/2013,1,12,Melanotus.villosus,0
2013,3587,2,02/07/2013,1,12,Micrambe.ulicis,0
2013,3587,2,02/07/2013,1,12,Micropeplinae,0
2013,3587,2,02/07/2013,1,12,Nebria.brevicollis,0
2013,3587,2,02/07/2013,1,12,Neocrepidodera.ferruginea,0
2013,3587,2,02/07/2013,1,12,Nicrophorus.humator,0
2013,3587,2,02/07/2013,1,12,Nicrophorus.interruptus,0
2013,3587,2,02/07/2013,1,12,Nicrophorus.investigator,0
2013,3587,2,02/07/2013,1,12,Nicrophorus.vespilloides,0
2013,3587,2,02/07/2013,1,12,Notiophilus.biguttatus,0
2013,3587,2,02/07/2013,1,12,Ocypus.brunnipes,0
2013,3587,2,02/07/2013,1,12,Oiceoptoma.thoracicum,0
2013,3587,2,02/07/2013,1,12,Omaliinae,0
2013,3587,2,02/07/2013,1,12,Orchestes.fagi,0
2013,3587,2,02/07/2013,1,12,Othius.angustus,0
2013,3587,2,02/07/2013,1,12,Othius.laeviusculus,0
2013,3587,2,02/07/2013,1,12,Otiorhynchus.nodosus,0
2013,3587,2,02/07/2013,1,12,Otiorhynchus.singularis,0
2013,3587,2,02/07/2013,1,12,Paranchus.albipes,0
2013,3587,2,02/07/2013,1,12,Patrobus.atrorufus,0
2013,3587,2,02/07/2013,1,12,Phacophallus.parumpunctatus,0
2013,3587,2,02/07/2013,1,12,Philonthus.decorus,5
2013,3587,2,02/07/2013,1,12,Philonthus.laminatus,0
2013,3587,2,02/07/2013,1,12,Philonthus.marginatus,0
2013,3587,2,02/07/2013,1,12,Philonthus.splendens,0
2013,3587,2,02/07/2013,1,12,Philonthus.tenuicornis,0
2013,3587,2,02/07/2013,1,12,Phyllobius.argentatus,0
2013,3587,2,02/07/2013,1,12,platynus.assimilis,0
2013,3587,2,02/07/2013,1,12,Pterostichus.madidus,1
2013,3587,2,02/07/2013,1,12,Pterostichus.melanarius,0
2013,3587,2,02/07/2013,1,12,Pterostichus.niger,0
2013,3587,2,02/07/2013,1,12,Pterostichus.nigrata,0
2013,3587,2,02/07/2013,1,12,Pterostichus.strenuus,0
2013,3587,2,02/07/2013,1,12,Quedius.curtipennis,0
2013,3587,2,02/07/2013,1,12,Quedius.fuliginosus,0
2013,3587,2,02/07/2013,1,12,Quedius.lateralis,0
2013,3587,2,02/07/2013,1,12,Quedius.longicornis,0
2013,3587,2,02/07/2013,1,12,Quedius.mesomelinus,2
2013,3587,2,02/07/2013,1,12,Quedius.molochinus,0
2013,3587,2,02/07/2013,1,12,Quedius.nitipennis,0
2013,3587,2,02/07/2013,1,12,Quedius.puncticollis,0
2013,3587,2,02/07/2013,1,12,Quedius.scintillans,0
2013,3587,2,02/07/2013,1,12,Quedius.umbrinus,0
2013,3587,2,02/07/2013,1,12,Rhagonycha.nigriventris,0
2013,3587,2,02/07/2013,1,12,Rhizophagus.dispar,0
2013,3587,2,02/07/2013,1,12,Rugilus.rufipes,0
2013,3587,2,02/07/2013,1,12,Serica.brunnea,0
2013,3587,2,02/07/2013,1,12,Silpha.atrata,0
2013,3587,2,02/07/2013,1,12,Stenus.bimaculatus,0
2013,3587,2,02/07/2013,1,12,Stenus.boops,0
2013,3587,2,02/07/2013,1,12,Stenus.clavicornis,0
2013,3587,2,02/07/2013,1,12,Stenus.juno,0
2013,3587,2,02/07/2013,1,12,Stenus.lustrator,0
2013,3587,2,02/07/2013,1,12,Tachinus.humeralis,0
2013,3587,2,02/07/2013,1,12,Tachinus.marginellus,0
2013,3587,2,02/07/2013,1,12,Tachinus.rufipes,2
2013,3587,2,02/07/2013,1,12,Tachyporinae,1
2013,3587,2,02/07/2013,1,12,Timarcha.tenebricosa,0
2013,3587,2,02/07/2013,1,12,Trechus.obtusus,0
2013,3587,2,02/07/2013,1,12,Trechus.rubens,0
2013,3587,2,02/07/2013,1,12,Trechus.secalis,0
2013,3587,2,02/07/2013,1,12,Typhaeus.typhoeus,0
2013,3587,2,02/07/2013,1,12,Xantholinus.linearis,0
2013,3587,2,02/07/2013,1,12,Xantholinus.longiventris,1
2013,3587,2,02/07/2013,1,12,Agonum.emarginatum,NA
2013,3587,2,02/07/2013,1,12,Amara.communis,NA
2013,3587,2,02/07/2013,1,12,Amara.eurynota,NA
2013,3587,2,02/07/2013,1,12,Amara.familiaris,NA
2013,3587,2,02/07/2013,1,12,Amara.similata,NA
2013,3587,2,02/07/2013,1,12,Badister.bullatus,NA
2013,3587,2,02/07/2013,1,12,Bembidion.aeneum,NA
2013,3587,2,02/07/2013,1,12,Brachinus.crepitans,NA
2013,3587,2,02/07/2013,1,12,Calathus.fuscipes,NA
2013,3587,2,02/07/2013,1,12,Calathus.melanocephalus,NA
2013,3587,2,02/07/2013,1,12,Carabus.nemoralis,NA
2013,3587,2,02/07/2013,1,12,Euophryum.confine,NA
2013,3587,2,02/07/2013,1,12,Gastrophysa.polygoni,NA
2013,3587,2,02/07/2013,1,12,Harpalus.affinis,NA
2013,3587,2,02/07/2013,1,12,Harpalus.rufipes,NA
2013,3587,2,02/07/2013,1,12,Hemicrepidius.hirtus,NA
2013,3587,2,02/07/2013,1,12,Lathrobium.brunnipes,NA
2013,3587,2,02/07/2013,1,12,Lathrobium.elongatum,NA
2013,3587,2,02/07/2013,1,12,Lathrobium.fulvipenne,NA
2013,3587,2,02/07/2013,1,12,Lathrobium.terminatum,NA
2013,3587,2,02/07/2013,1,12,Leistus.ferrugineus,NA
2013,3587,2,02/07/2013,1,12,Leistus.fulvibarbis,NA
2013,3587,2,02/07/2013,1,12,Leistus.spinibarbis,NA
2013,3587,2,02/07/2013,1,12,Lesteva.sicula.heeri,NA
2013,3587,2,02/07/2013,1,12,Longitarsus.brunneus,NA
2013,3587,2,02/07/2013,1,12,Notiophilus.substriatus,NA
2013,3587,2,02/07/2013,1,12,Ocypus.aeneocephalus,NA
2013,3587,2,02/07/2013,1,12,Ocypus.olens,NA
2013,3587,2,02/07/2013,1,12,Othius.punctulatus,NA
2013,3587,2,02/07/2013,1,12,Othius.subuliformis,NA
2013,3587,2,02/07/2013,1,12,Otiorhynchus.rugosostriatus,NA
2013,3587,2,02/07/2013,1,12,Oxytelus.laqueatus,NA
2013,3587,2,02/07/2013,1,12,Philonthus.cognatus,NA
2013,3587,2,02/07/2013,1,12,Philonthus.mannerheimi,NA
2013,3587,2,02/07/2013,1,12,Platydracus.stercorarius,NA
2013,3587,2,02/07/2013,1,12,Platynus.assimilis,NA
2013,3587,2,02/07/2013,1,12,Poecilus.cupreus,NA
2013,3587,2,02/07/2013,1,12,Pterostichus.diligens,NA
2013,3587,2,02/07/2013,1,12,Pterostichus.minor,NA
2013,3587,2,02/07/2013,1,12,Pterostichus.nigrata.rhaeticus,NA
2013,3587,2,02/07/2013,1,12,Quedius.cruentus,NA
2013,3587,2,02/07/2013,1,12,Quedius.fumatus,NA
2013,3587,2,02/07/2013,1,12,Quedius.invreae,NA
2013,3587,2,02/07/2013,1,12,Quedius.levicollis,NA
2013,3587,2,02/07/2013,1,12,Quedius.maurorufus,NA
2013,3587,2,02/07/2013,1,12,Quedius.nigrocaeruleus,NA
2013,3587,2,02/07/2013,1,12,Staphylinus.erythropterus,NA
2013,3587,2,02/07/2013,1,12,Stenichnus.collaris,NA
2013,3587,2,02/07/2013,1,12,Stenus.brunnipes,NA
2013,3587,2,02/07/2013,1,12,Stenus.nitidiusculus,NA
2013,3587,2,02/07/2013,1,12,Stenus.picipennis,NA
2013,3587,2,02/07/2013,1,12,Stenus.pubescens,NA
2013,3587,2,02/07/2013,1,12,Synuchus.vivalis,NA
2013,3587,2,02/07/2013,1,12,Tachyporus.chrysomelinus,NA
2013,3587,2,02/07/2013,1,12,Tasgius.morsitans,NA
2013,3587,2,02/07/2013,1,12,Trechus.quadristriatus,NA
2013,3587,2,02/07/2013,1,12,Xantholinus.elegans,NA
2013,3587,2,02/07/2013,1,12,Xantholinus.gallicus,NA
2013,3587,2,16/07/2013,2,12,Abax.parallelepipedus,0
2013,3587,2,16/07/2013,2,12,Acidota.cruentata,0
